url,name,header,guests,rooms,beds,baths,facilities,badge,rating,review_count,price,sp_url,location,specialties_1,host_joined,house_rules,amenities
/rooms/583586116688149847?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,[!!NEW!!] •The Hummingbird House•,Entire residential home in Bentonville,10 guests,3 bedrooms,6 beds,2 baths,Wifi · Kitchen · Free parking · Self check-in,empty,empty,empty,$166,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bentonville, Arkansas, United States",Self check-in**__**Nikki & Anthony is a Superhost**__**Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Ethernet connection"", ""TV"", ""Exercise equipment: yoga mat"", ""Suitable for events"", ""Books and reading material"", ""Crib"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""High chair"", ""Children\u2019s dinnerware"", ""Changing table"", ""Board games"", ""Babysitter recommendations"", ""Central air conditioning"", ""Indoor fireplace: electric, gas"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Gas stove"", ""Stainless steel oven"", ""Hot water kettle"", ""Coffee maker: drip coffee maker"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Blender"", ""Barbecue utensils"", ""Coffee"", ""Dining table"", ""Private entrance"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Fire pit"", ""Outdoor furniture"", ""Hammock"", ""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Free street parking"", ""Single level home"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Self check-in"", ""Smart lock""]}"
/rooms/43397917?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,Scenic Getaway Bella Vista,Entire townhouse in Bella Vista,8 guests,3 bedrooms,4 beds,2 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.79, (61 reviews),$85,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bella Vista, Arkansas, United States",Self check-in**__**Sara is a Superhost**__**Free cancellation before Mar 29,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""TV"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Baking sheet"", ""Private entrance"", ""Patio or balcony"", ""Free parking on premises"", ""Long term stays allowed"", ""Self check-in"", ""Keypad"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm""]}"
/rooms/51319643?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,Adorable house within walking distance to square,Entire residential home in Bentonville,6 guests,3 bedrooms,4 beds,2 baths,Wifi · Kitchen · Free parking,SUPERHOST,5.0, (16 reviews),$179,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bentonville, Arkansas, United States",Fast wifi**__**Dee is a Superhost**__**Free cancellation before Mar 25.,empty,empty,"{""amenities"": [""Garden view"", ""Hair dryer"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Iron"", ""65\"" TV"", ""Air conditioning"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Fast wifi \u2013 404 Mbps"", ""Dedicated workspace"", ""Kitchen"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""LG stainless steel oven"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Coffee"", ""Private entrance"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Fire pit"", ""BBQ grill: gas"", ""Free parking on premises"", ""Free street parking"", ""Single level home"", ""Long term stays allowed"", ""Unavailable: ShampooShampoo""]}"
/rooms/52991384?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,The June on 5th-Downtown Bentonville near it all!,Entire residential home in Downtown Bentonville,6 guests,3 bedrooms,4 beds,1 bath,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,5.0, (5 reviews),$203,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bentonville, Arkansas, United States",Self check-in**__**Lee Anne is a Superhost**__**Free cancellation before Mar 29,empty,empty,"{""amenities"": [""Courtyard view"", ""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Washer"", ""Free dryer \u2013 In building"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Clothing storage: closet"", ""TV"", ""Books and reading material"", ""Board games"", ""Air conditioning"", ""Ceiling fan"", ""Central heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Wine glasses"", ""Toaster"", ""Private patio or balcony"", ""Private backyard \u2013 Not fully fenced"", ""Fire pit"", ""Outdoor furniture"", ""Free parking on premises"", ""Single level home"", ""Self check-in"", ""Keypad"", ""Cleaning before checkout"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/51216071?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,This is LIFE at the Country Club. 3/2 Townhouse.,Entire townhouse in Bella Vista,8 guests,3 bedrooms,4 beds,2 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.93, (14 reviews),$81,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bella Vista, Arkansas, United States",Self check-in**__**Jenibel is a Superhost**__**Free cancellation before Mar 25.,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Bidet"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: closet and dresser"", ""Ethernet connection"", ""TV with standard cable"", ""Suitable for events"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Outlet covers"", ""Board games"", ""Air conditioning"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Hot water kettle"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Rice maker"", ""Coffee"", ""Dining table"", ""Private entrance"", ""Paid resort access"", ""Patio or balcony"", ""Outdoor furniture"", ""Outdoor dining area"", ""Free parking on premises"", ""Free street parking"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Self check-in"", ""Smart lock"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm""]}"
/rooms/50216439?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,Pink Door ✰ Slaughter Pen Retreat ✰ Downtown,Entire townhouse in Downtown Bentonville,6 guests,3 bedrooms,3 beds,2.5 baths,Wifi · Kitchen · Free parking,SUPERHOST,5.0, (22 reviews),$317,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bentonville, Arkansas, United States",Pink Door BnB is a Superhost**__**Great location**__**Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Beekman 1802 shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Room-darkening shades"", ""Iron"", ""TV"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Private entrance"", ""Private patio or balcony"", ""Free parking on premises"", ""Free street parking"", ""Pets allowed"", ""Smoking allowed"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/53498980?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,APPLE GLEN TOWNHOME | **World Class MTB Trails**,Entire townhouse in Bentonville,7 guests,2 bedrooms,2 beds,1.5 baths,Wifi · Kitchen · Free parking · Self check-in,empty,5.0, (7 reviews),$106,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bentonville, Arkansas, United States",Self check-in**__**Great check-in experience**__**Highly rated Host,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Essence  conditioner"", ""Essence  body soap"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage"", ""Ethernet connection"", ""TV"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Oven"", ""Coffee maker"", ""Private entrance"", ""Free parking on premises"", ""Free street parking"", ""Breakfast"", ""Self check-in"", ""Keypad"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/53766758?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,The Troubadour ★  3BD W/ POOL! ★  On 1st tee of Golf Course,Entire residential home in Bella Vista,10 guests,3 bedrooms,6 beds,2 baths,Wifi · Kitchen · Free parking,SUPERHOST,5.0, (4 reviews),$144,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bella Vista, Arkansas, United States",Trova Vacation Rentals is a Superhost**__**Great location**__**Free cancellation before Mar 25,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""TV"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Waterfront"", ""Lake access"", ""Patio or balcony"", ""Backyard"", ""Free parking on premises"", ""Pool"", ""Single level home"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/43741906?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,The Understory House @ Back 40 w/Bike Garage,Entire residential home in Bella Vista,8 guests,3 bedrooms,6 beds,2.5 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.87, (46 reviews),$120,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bella Vista, Arkansas, United States",Self check-in**__**Mandy is a Superhost**__**Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""luxury conditioner"", ""luxury body soap"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: closet"", ""TV with standard cable"", ""Suitable for events"", ""Board games"", ""Air conditioning"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Barbecue utensils"", ""Dining table"", ""Patio or balcony"", ""Backyard"", ""Fire pit"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Free street parking"", ""Self check-in"", ""Smart lock"", ""Long term stays allowed"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/49125526?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2bd1d9a9-5db3-473f-b41d-9e35fec3cbf8,Trailhead Mews Huck Complex Unit 2,Entire townhouse in Downtown Bentonville,6 guests,2 bedrooms,3 beds,3 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,5.0, (9 reviews),$249,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=0,"Bentonville, Arkansas, United States",Self check-in**__**Amy is a Superhost**__**Great location,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""TV with standard cable"", ""Children\u2019s books and toys"", ""Window guards"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Private entrance"", ""Patio or balcony"", ""BBQ grill"", ""Free parking on premises"", ""Free street parking"", ""Self check-in"", ""Lockbox"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/37778884?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=f9d00e1a-0d26-4016-866c-22ad6a5c9741,Blue Door Bentonville,Entire residential home in Bentonville,8 guests,4 bedrooms,5 beds,2 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,5.0, (45 reviews),$224,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=20,"Bentonville, Arkansas, United States",Self check-in**__**Debbie is a Superhost**__**Free cancellation before Mar 25,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""TV"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""High chair"", ""Children\u2019s dinnerware"", ""Board games"", ""Babysitter recommendations"", ""Air conditioning"", ""Indoor fireplace"", ""Ceiling fan"", ""Portable fans"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Hot water kettle"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Blender"", ""Barbecue utensils"", ""Coffee"", ""Dining table"", ""Private entrance"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""BBQ grill"", ""Free parking on premises"", ""Free street parking"", ""EV charger"", ""Single level home"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Self check-in"", ""Keypad"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/51039149?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=f9d00e1a-0d26-4016-866c-22ad6a5c9741,Pink Door ✰ Crystal Bridges Trail ✰ Downtown,Entire residential home in Bentonville,6 guests,3 bedrooms,3 beds,2 baths,Wifi · Kitchen · Free parking,SUPERHOST,4.89, (19 reviews),$269,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=20,"Bentonville, Arkansas, United States",Pink Door BnB is a Superhost**__**Great location**__**Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Hangers"", ""Bed linens"", ""Room-darkening shades"", ""Iron"", ""TV"", ""Suitable for events"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""High chair"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Electric stove"", ""Oven"", ""Coffee maker"", ""Private entrance"", ""Private patio or balcony"", ""BBQ grill: gas"", ""Free parking on premises"", ""Free street parking"", ""Pets allowed"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: EssentialsEssentials""]}"
/rooms/553448329337245979?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=f9d00e1a-0d26-4016-866c-22ad6a5c9741,Back 40 Basecamp🚵 *BIKE-IN/BIKE-OUT* Golf course,Entire townhouse in Bella Vista,4 guests,2 bedrooms,3 beds,2 baths,Wifi · Kitchen · Free parking,SUPERHOST,5.0, (3 reviews),$80,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=20,"Bella Vista, Arkansas, United States",Gwen is a Superhost**__**Great location**__**Great check-in experience,empty,empty,"{""amenities"": [""Golf course view"", ""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Hot water"", ""Shower gel"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: walk-in closet, closet, and dresser"", ""TV"", ""Board games"", ""Air conditioning"", ""Central heating"", ""Smoke alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stainless steel stove"", ""Stainless steel oven"", ""Hot water kettle"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine"", ""Toaster"", ""Baking sheet"", ""Dining table"", ""Patio or balcony"", ""Backyard"", ""Outdoor dining area"", ""Free parking on premises"", ""Single level home"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/31854047?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=f9d00e1a-0d26-4016-866c-22ad6a5c9741,Higdon Haven,Entire residential home in Bentonville,6 guests,3 bedrooms,4 beds,2 baths,Wifi · Kitchen · Free parking · Self check-in,empty,4.86, (58 reviews),$125,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=20,"Bentonville, Arkansas, United States",Self check-in**__**Great location**__**Free cancellation before Mar 25,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Iron"", ""TV"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Private entrance"", ""Private patio or balcony"", ""Backyard"", ""Free parking on premises"", ""Free street parking"", ""Self check-in"", ""Keypad"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/13415391?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=f9d00e1a-0d26-4016-866c-22ad6a5c9741,Bentonville home away from home. Business ready,Entire residential home in Bentonville,9 guests,4 bedrooms,5 beds,3 baths,Wifi · Kitchen · Self check-in,SUPERHOST,4.92, (169 reviews),$185,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=20,"Bentonville, Arkansas, United States",Self check-in**__**Tom is a Superhost**__**Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Iron"", ""TV with standard cable"", ""Air conditioning"", ""Indoor fireplace"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Pool"", ""Gym"", ""Self check-in"", ""Keypad"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/47067154?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=f9d00e1a-0d26-4016-866c-22ad6a5c9741,The Yellow Door BnB HGTV Fixer to Fab-entire home,Entire residential home in Rogers,7 guests,4 bedrooms,5 beds,2.5 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.98, (56 reviews),$150,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=20,"Rogers, Arkansas, United States",Self check-in**__**Tim & Genessa is a Superhost**__**Great location,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage"", ""TV"", ""Air conditioning"", ""Portable fans"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Barbecue utensils"", ""Dining table"", ""Private entrance"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Fire pit"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Breakfast"", ""Long term stays allowed"", ""Self check-in"", ""Smart lock""]}"
